     28.80     0.644      0.48E+04     -0.10E+19      0.10E+19
     29.00     0.650      0.24E+04     -0.10E+19      0.10E+19
     29.20     0.657      0.12E+04     -0.10E+19      0.10E+19
     29.40     0.663      0.59E+03     -0.10E+19      0.10E+19
     29.60     0.669      0.29E+03     -0.10E+19      0.10E+19
     29.80     0.675      0.14E+03     -0.10E+19      0.10E+19
     30.00     0.682      0.70E+02     -0.10E+19      0.10E+19
     30.20     0.688      0.34E+02     -0.10E+19      0.10E+19
     30.40     0.694      0.17E+02     -0.10E+19      0.10E+19
     30.60     0.700      0.82E+01     -0.10E+19      0.10E+19
     30.80     0.706      0.40E+01     -0.10E+19      0.10E+19
     31.00     0.712      0.19E+01     -0.10E+19      0.10E+19
     31.20     0.717      0.00E+00     -0.10E+19      0.10E+19
     31.40     0.723      0.00E+00     -0.10E+19      0.10E+19
     31.60     0.729      0.00E+00     -0.10E+19      0.10E+19
     31.80     0.734      0.00E+00     -0.10E+19      0.10E+19
     32.00     0.740      0.00E+00     -0.10E+19      0.10E+19
     32.20     0.745      0.00E+00     -0.10E+19      0.10E+19
     32.40     0.751      0.00E+00     -0.10E+19      0.10E+19
     32.60     0.756      0.00E+00     -0.10E+19      0.10E+19
     32.80     0.762      0.00E+00     -0.10E+19      0.10E+19
     33.00     0.767      0.00E+00     -0.10E+19      0.10E+19
     33.20     0.772      0.00E+00     -0.10E+19      0.10E+19
     33.40     0.777      0.00E+00     -0.10E+19      0.10E+19
     33.60     0.782      0.00E+00     -0.10E+19      0.10E+19
     33.80     0.787      0.00E+00     -0.10E+19      0.10E+19
     34.00     0.792      0.00E+00     -0.10E+19      0.10E+19
     34.20     0.797      0.00E+00     -0.10E+19      0.10E+19
     34.40     0.802      0.00E+00     -0.10E+19      0.10E+19
     34.60     0.807      0.00E+00     -0.10E+19      0.10E+19
     34.80     0.811      0.00E+00     -0.10E+19      0.10E+19
     35.00     0.816      0.00E+00     -0.10E+19      0.10E+19
     35.20     0.821      0.00E+00     -0.10E+19      0.10E+19
     35.40     0.825      0.00E+00     -0.10E+19      0.10E+19
     35.60     0.830      0.00E+00     -0.10E+19      0.10E+19
     35.80     0.834      0.00E+00     -0.10E+19      0.10E+19
     36.00     0.838      0.00E+00     -0.10E+19      0.10E+19
     36.20     0.843      0.00E+00     -0.10E+19      0.10E+19
     36.40     0.847      0.00E+00     -0.10E+19      0.10E+19
     36.60     0.851      0.00E+00     -0.10E+19      0.10E+19
     36.80     0.855      0.00E+00     -0.10E+19      0.10E+19
     37.00     0.859      0.00E+00     -0.10E+19      0.10E+19
     37.20     0.863      0.00E+00     -0.10E+19      0.10E+19
     37.40     0.867      0.00E+00     -0.10E+19      0.10E+19
     37.60     0.871      0.00E+00     -0.10E+19      0.10E+19
     37.80     0.875      0.00E+00     -0.10E+19      0.10E+19
     38.00     0.878      0.00E+00     -0.10E+19      0.10E+19
     38.20     0.882      0.00E+00     -0.99E+18      0.10E+19
     38.40     0.886      0.00E+00     -0.99E+18      0.10E+19
     38.60     0.889      0.00E+00     -0.99E+18      0.10E+19
     38.80     0.893      0.00E+00     -0.99E+18      0.10E+19
     39.00     0.896      0.00E+00     -0.99E+18      0.10E+19
     39.20     0.900      0.00E+00     -0.99E+18      0.10E+19
     39.40     0.903      0.00E+00     -0.99E+18      0.10E+19
     39.60     0.906      0.00E+00     -0.99E+18      0.10E+19
     39.80     0.909      0.00E+00     -0.98E+18      0.10E+19
     40.00     0.912      0.00E+00     -0.98E+18      0.10E+19
     40.20     0.916      0.00E+00     -0.98E+18      0.10E+19
     40.40     0.919      0.00E+00     -0.98E+18      0.10E+19
     40.60     0.922      0.00E+00     -0.98E+18      0.10E+19
     40.80     0.924      0.00E+00     -0.97E+18      0.10E+19
     41.00     0.927      0.00E+00     -0.97E+18      0.10E+19
     41.20     0.930      0.00E+00     -0.97E+18      0.10E+19
     41.40     0.933      0.00E+00     -0.96E+18      0.10E+19
     41.60     0.935      0.00E+00     -0.96E+18      0.10E+19
     41.80     0.938      0.00E+00     -0.95E+18      0.10E+19
     42.00     0.941      0.00E+00     -0.95E+18      0.10E+19
     42.20     0.943      0.00E+00     -0.94E+18      0.10E+19
     42.40     0.945      0.00E+00     -0.94E+18      0.10E+19
     42.60     0.948      0.00E+00     -0.93E+18      0.10E+19
     42.80     0.950      0.00E+00     -0.93E+18      0.10E+19
     43.00     0.952      0.00E+00     -0.92E+18      0.10E+19
     43.20     0.955      0.00E+00     -0.91E+18      0.10E+19
     43.40     0.957      0.00E+00     -0.90E+18      0.10E+19
     43.60     0.959      0.00E+00     -0.90E+18      0.10E+19
     43.80     0.961      0.00E+00     -0.89E+18      0.10E+19
     44.00     0.963      0.00E+00     -0.88E+18      0.10E+19
     44.20     0.965      0.00E+00     -0.87E+18      0.10E+19
     44.40     0.967      0.00E+00     -0.86E+18      0.10E+19
     44.60     0.969      0.00E+00     -0.85E+18      0.10E+19
     44.80     0.970      0.00E+00     -0.84E+18      0.10E+19
     45.00     0.972      0.00E+00     -0.83E+18      0.10E+19
     45.20     0.974      0.00E+00     -0.81E+18      0.10E+19
     45.40     0.975      0.00E+00     -0.80E+18      0.10E+19
     45.60     0.977      0.00E+00     -0.79E+18      0.10E+19
     45.80     0.978      0.00E+00     -0.78E+18      0.10E+19
     46.00     0.980      0.00E+00     -0.76E+18      0.10E+19
     46.20     0.981      0.00E+00     -0.75E+18      0.10E+19
     46.40     0.983      0.00E+00     -0.74E+18      0.10E+19
     46.60     0.984      0.00E+00     -0.72E+18      0.10E+19
     46.80     0.985      0.00E+00     -0.71E+18      0.10E+19
     47.00     0.987      0.00E+00     -0.69E+18      0.10E+19
     47.20     0.988      0.00E+00     -0.68E+18      0.10E+19
     47.40     0.989      0.00E+00     -0.66E+18      0.10E+19
     47.60     0.990      0.00E+00     -0.65E+18      0.10E+19
     47.80     0.991      0.00E+00     -0.63E+18      0.10E+19
     48.00     0.992      0.00E+00     -0.62E+18      0.10E+19
     48.20     0.993      0.00E+00     -0.60E+18      0.10E+19
     48.40     0.994      0.00E+00     -0.59E+18      0.10E+19
     48.60     0.995      0.00E+00     -0.57E+18      0.10E+19
     48.80     0.996      0.00E+00     -0.56E+18      0.10E+19
     49.00     0.997      0.00E+00     -0.54E+18      0.10E+19
     49.20     0.998      0.00E+00     -0.53E+18      0.10E+19
     49.40     0.999      0.00E+00     -0.51E+18      0.10E+19
     49.60     1.000      0.00E+00     -0.49E+18      0.10E+19
     49.80     1.000      0.00E+00     -0.48E+18      0.10E+19
     50.00     1.001      0.00E+00     -0.46E+18      0.10E+19
     50.20     1.002      0.00E+00     -0.45E+18      0.10E+19
     50.40     1.002      0.00E+00     -0.44E+18      0.10E+19
     50.60     1.003      0.00E+00     -0.42E+18      0.10E+19
     50.80     1.004      0.00E+00     -0.41E+18      0.10E+19
     51.00     1.004      0.00E+00     -0.39E+18      0.10E+19
     51.20     1.005      0.00E+00     -0.38E+18      0.10E+19
     51.40     1.005      0.00E+00     -0.37E+18      0.10E+19
     51.60     1.006      0.00E+00     -0.35E+18      0.10E+19
     51.80     1.006      0.00E+00     -0.34E+18      0.10E+19
     53.80     1.010      0.00E+00     -0.23E+18      0.10E+19
     55.80     1.013      0.00E+00     -0.15E+18      0.10E+19
     57.80     1.015      0.00E+00     -0.98E+17      0.10E+19
     59.80     1.016      0.00E+00     -0.62E+17      0.10E+19
     61.80     1.016      0.00E+00     -0.39E+17      0.10E+19
     63.80     1.017      0.00E+00     -0.24E+17      0.10E+19
     65.80     1.017      0.00E+00     -0.15E+17      0.10E+19
     67.80     1.017      0.00E+00     -0.92E+16      0.10E+19
     69.80     1.017      0.00E+00     -0.57E+16      0.10E+19
     71.80     1.017      0.00E+00     -0.35E+16      0.10E+19
     73.80     1.017      0.00E+00     -0.22E+16      0.10E+19
     75.80     1.017      0.00E+00     -0.13E+16      0.10E+19
     77.80     1.017      0.00E+00     -0.82E+15      0.10E+19
     79.80     1.017      0.00E+00     -0.51E+15      0.10E+19
     81.80     1.017      0.00E+00     -0.31E+15      0.10E+19
     83.80     1.017      0.00E+00     -0.19E+15      0.10E+19
     85.80     1.017      0.00E+00     -0.12E+15      0.10E+19
     87.80     1.017      0.00E+00     -0.73E+14      0.10E+19
     89.80     1.017      0.00E+00     -0.45E+14      0.10E+19
     91.80     1.017      0.00E+00     -0.28E+14      0.10E+19
     93.80     1.017      0.00E+00     -0.17E+14      0.10E+19
     95.80     1.017      0.00E+00     -0.10E+14      0.10E+19
     97.80     1.017      0.00E+00     -0.64E+13      0.10E+19
     99.80     1.017      0.00E+00     -0.40E+13      0.10E+19
    101.80     1.017      0.00E+00     -0.24E+13      0.10E+19
    103.80     1.017      0.00E+00     -0.15E+13      0.10E+19
    105.80     1.017      0.00E+00     -0.92E+12      0.10E+19
    107.80     1.017      0.00E+00     -0.57E+12      0.10E+19
    109.80     1.017      0.00E+00     -0.35E+12      0.10E+19
    111.80     1.017      0.00E+00     -0.22E+12      0.10E+19
    113.80     1.017      0.00E+00     -0.13E+12      0.10E+19
    115.80     1.017      0.00E+00     -0.82E+11      0.10E+19
    117.80     1.017      0.00E+00     -0.50E+11      0.10E+19
    119.80     1.017      0.00E+00     -0.31E+11      0.10E+19
    121.80     1.017      0.00E+00     -0.19E+11      0.10E+19
    123.80     1.017      0.00E+00     -0.12E+11      0.10E+19
    125.80     1.017      0.00E+00     -0.72E+10      0.10E+19
    127.80     1.017      0.00E+00     -0.45E+10      0.10E+19
    130.00     1.017      0.00E+00     -0.26E+10      0.10E+19
    132.20     1.017      0.00E+00     -0.15E+10      0.10E+19
    134.40     1.017      0.00E+00     -0.90E+09      0.10E+19
    136.60     1.017      0.00E+00     -0.53E+09      0.10E+19
    138.80     1.017      0.00E+00     -0.31E+09      0.10E+19
    141.00     1.017      0.00E+00     -0.18E+09      0.10E+19
    143.20     1.017      0.00E+00     -0.11E+09      0.10E+19
    145.40     1.017      0.00E+00     -0.62E+08      0.10E+19
    147.60     1.017      0.00E+00     -0.37E+08      0.10E+19
    149.80     1.017      0.00E+00     -0.21E+08      0.10E+19
    152.00     1.017      0.00E+00     -0.13E+08      0.10E+19
    154.20     1.017      0.00E+00     -0.73E+07      0.10E+19
    156.40     1.017      0.00E+00     -0.42E+07      0.10E+19
    158.60     1.017      0.00E+00     -0.24E+07      0.10E+19
    160.80     1.017      0.00E+00     -0.13E+07      0.10E+19
    163.00     1.017      0.00E+00     -0.66E+06      0.10E+19
    165.20     1.017      0.00E+00     -0.31E+06      0.10E+19
    167.40     1.017      0.00E+00     -0.10E+06      0.10E+19
    169.60     1.017      0.00E+00      0.10E+05      0.10E+19
    171.80     1.017      0.00E+00      0.10E+06      0.10E+19
    174.00     1.017      0.00E+00      0.16E+06      0.10E+19
    176.20     1.017      0.00E+00      0.21E+06      0.10E+19
    178.40     1.017      0.00E+00      0.28E+06      0.10E+19
    180.60     1.017      0.00E+00      0.46E+06      0.10E+19
    182.80     1.017      0.00E+00      0.51E+06      0.10E+19
    185.00     1.017      0.00E+00      0.51E+06      0.10E+19
    187.20     1.017      0.00E+00      0.54E+06      0.10E+19
    189.40     1.017      0.00E+00      0.59E+06      0.10E+19
    191.60     1.017      0.00E+00      0.72E+06      0.10E+19
    193.80     1.017      0.00E+00      0.10E+07      0.10E+19
    196.00     1.017      0.00E+00      0.16E+07      0.10E+19
    198.20     1.017      0.00E+00      0.26E+07      0.10E+19
    200.40     1.017      0.00E+00      0.43E+07      0.10E+19
    202.60     1.017      0.00E+00      0.73E+07      0.10E+19
    204.80     1.017      0.00E+00      0.12E+08      0.10E+19
    207.00     1.017      0.00E+00      0.21E+08      0.10E+19
    209.20     1.017      0.00E+00      0.36E+08      0.10E+19
