   17.4000    0.6629  0.644E-17  0.227E-12  0.148E-03
   17.6000    0.6692  0.281E-17  0.107E-12  0.104E-03
   17.8000    0.6754  0.122E-17  0.503E-13  0.729E-04
   18.0000    0.6816  0.530E-18  0.235E-13  0.511E-04
   18.2000    0.6877  0.229E-18  0.110E-13  0.357E-04
   18.4000    0.6937  0.986E-19  0.510E-14  0.250E-04
   18.6000    0.6997  0.423E-19  0.236E-14  0.174E-04
   18.8000    0.7056  0.181E-19  0.109E-14  0.121E-04
   19.0000    0.7115  0.774E-20  0.502E-15  0.843E-05
   19.2000    0.7173  0.330E-20  0.231E-15  0.585E-05
   19.4000    0.7231  0.140E-20  0.105E-15  0.406E-05
   19.6000    0.7287  0.593E-21  0.481E-16  0.281E-05
   19.8000    0.7344  0.250E-21  0.218E-16  0.194E-05
   20.0000    0.7399  0.105E-21  0.990E-17  0.134E-05
   20.2000    0.7454  0.443E-22  0.447E-17  0.923E-06
   20.4000    0.7508  0.185E-22  0.201E-17  0.635E-06
   20.6000    0.7562  0.774E-23  0.904E-18  0.437E-06
   20.8000    0.7615  0.323E-23  0.405E-18  0.300E-06
   21.0000    0.7668  0.134E-23  0.181E-18  0.205E-06
   21.2000    0.7720  0.556E-24  0.806E-19  0.141E-06
   21.4000    0.7771  0.230E-24  0.358E-19  0.961E-07
   21.6000    0.7822  0.949E-25  0.159E-19  0.656E-07
   21.8000    0.7872  0.391E-25  0.701E-20  0.448E-07
   22.0000    0.7922  0.160E-25  0.309E-20  0.305E-07
   22.2000    0.7970  0.658E-26  0.136E-20  0.207E-07
   22.4000    0.8019  0.269E-26  0.595E-21  0.141E-07
   22.6000    0.8066  0.110E-26  0.260E-21  0.956E-08
   22.8000    0.8114  0.446E-27  0.114E-21  0.648E-08
   23.0000    0.8160  0.181E-27  0.495E-22  0.439E-08
   23.2000    0.8206  0.735E-28  0.215E-22  0.297E-08
   23.4000    0.8251  0.297E-28  0.931E-23  0.200E-08
   23.6000    0.8296  0.120E-28  0.403E-23  0.135E-08
   23.8000    0.8340  0.483E-29  0.174E-23  0.912E-09
   24.0000    0.8383  0.194E-29  0.747E-24  0.614E-09
   24.2000    0.8426  0.779E-30  0.321E-24  0.413E-09
   24.4000    0.8468  0.312E-30  0.138E-24  0.278E-09
   24.6000    0.8510  0.125E-30  0.589E-25  0.186E-09
   24.8000    0.8551  0.498E-31  0.251E-25  0.125E-09
   25.0000    0.8591  0.198E-31  0.107E-25  0.837E-10
   25.2000    0.8631  0.788E-32  0.455E-26  0.561E-10
   25.4000    0.8670  0.313E-32  0.193E-26  0.375E-10
   25.6000    0.8709  0.124E-32  0.818E-27  0.250E-10
   25.8000    0.8747  0.490E-33  0.346E-27  0.167E-10
   26.0000    0.8784  0.193E-33  0.146E-27  0.112E-10
   26.2000    0.8821  0.762E-34  0.615E-28  0.743E-11
   26.4000    0.8857  0.300E-34  0.258E-28  0.495E-11
   26.6000    0.8893  0.118E-34  0.108E-28  0.329E-11
   26.8000    0.8928  0.462E-35  0.455E-29  0.219E-11
   27.0000    0.8962  0.181E-35  0.190E-29  0.145E-11
   27.2000    0.8996  0.709E-36  0.794E-30  0.964E-12
   27.4000    0.9029  0.277E-36  0.331E-30  0.640E-12
   27.6000    0.9062  0.108E-36  0.138E-30  0.424E-12
   27.8000    0.9094  0.420E-37  0.573E-31  0.281E-12
   28.0000    0.9125  0.163E-37  0.238E-31  0.186E-12
   28.2000    0.9156  0.635E-38  0.987E-32  0.123E-12
   28.4000    0.9186  0.246E-38  0.408E-32  0.811E-13
   28.6000    0.9215  0.954E-39  0.169E-32  0.536E-13
   28.8000    0.9244  0.369E-39  0.697E-33  0.353E-13
   29.0000    0.9273  0.143E-39  0.287E-33  0.233E-13
   29.2000    0.9300  0.551E-40  0.118E-33  0.154E-13
   29.4000    0.9328  0.212E-40  0.486E-34  0.101E-13
   29.6000    0.9354  0.818E-41  0.200E-34  0.666E-14
   29.8000    0.9380  0.315E-41  0.819E-35  0.438E-14
   30.0000    0.9406  0.121E-41  0.335E-35  0.288E-14
   30.2000    0.9431  0.464E-42  0.137E-35  0.189E-14
   30.4000    0.9455  0.178E-42  0.561E-36  0.124E-14
   30.6000    0.9479  0.681E-43  0.229E-36  0.816E-15
   30.8000    0.9502  0.261E-43  0.934E-37  0.535E-15
   31.0000    0.9525  0.997E-44  0.380E-37  0.351E-15
   31.2000    0.9547  0.381E-44  0.155E-37  0.230E-15
   31.4000    0.9568  0.145E-44  0.629E-38  0.151E-15
   31.6000    0.9589  0.554E-45  0.256E-38  0.986E-16
   31.8000    0.9609  0.211E-45  0.104E-38  0.646E-16
   32.0000    0.9629  0.803E-46  0.421E-39  0.422E-16
   32.2000    0.9649  0.305E-46  0.170E-39  0.276E-16
   32.4000    0.9667  0.116E-46  0.689E-40  0.180E-16
   32.6000    0.9686  0.441E-47  0.279E-40  0.118E-16
   32.8000    0.9703  0.167E-47  0.113E-40  0.770E-17
   33.0000    0.9721  0.634E-48  0.455E-41  0.503E-17
   33.2000    0.9737  0.240E-48  0.183E-41  0.328E-17
   33.4000    0.9754  0.909E-49  0.740E-42  0.214E-17
   33.6000    0.9770  0.344E-49  0.298E-42  0.140E-17
   33.8000    0.9785  0.130E-49  0.120E-42  0.910E-18
   34.0000    0.9800  0.492E-50  0.482E-43  0.593E-18
   34.2000    0.9814  0.186E-50  0.194E-43  0.386E-18
   34.4000    0.9828  0.701E-51  0.779E-44  0.252E-18
   34.6000    0.9841  0.264E-51  0.313E-44  0.164E-18
   34.8000    0.9854  0.997E-52  0.126E-44  0.107E-18
   35.0000    0.9867  0.376E-52  0.503E-45  0.694E-19
   35.2000    0.9879  0.141E-52  0.202E-45  0.451E-19
   35.4000    0.9891  0.533E-53  0.808E-46  0.294E-19
   35.6000    0.9902  0.200E-53  0.324E-46  0.191E-19
   35.8000    0.9913  0.754E-54  0.130E-46  0.124E-19
   36.0000    0.9924  0.283E-54  0.518E-47  0.806E-20
   36.2000    0.9934  0.106E-54  0.207E-47  0.524E-20
   36.4000    0.9944  0.400E-55  0.828E-48  0.340E-20
   36.6000    0.9953  0.150E-55  0.331E-48  0.221E-20
